TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,TransactionHour,TransactionFrequency,DeviceUsage,IPUsage,MerchantPreference,Cluster,Channel,CustomerOccupation
TX002269,AC00056,11287.181769915112,2023-09-25 17:29:01,Credit,San Jose,D000211,219.219.117.136,M062,524.9676879063875,7744.17474192546,1.7271441635919087,1611124.6419563924,2024-11-04 08:11:02,-322040964219327.25,29.05172025585174,19.632504998576007,17.40813832830883,11.272875972845698,1.4988055549241963,2,Online,Student
TX002270,AC00197,7819.550817842321,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,1254.3026005162992,1378.7402454672674,1.7271441635919087,16898839.16515301,2024-11-04 08:06:40,-316511974563959.8,28.32080696242022,15.124960869538992,15.573786447012665,11.272875972845698,1.2756766628124168,2,Online,Retired
TX002271,AC00396,230830.83670270545,2023-07-10 16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,756.2202211729448,6694.927297454329,1.7271441635919087,54404980.12736663,2024-11-04 08:07:32,-383220625292198.3,28.32080696242022,24.14004912761302,13.7394345657165,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX002272,AC00295,90447.24188794044,2023-11-29 18:03:46,Credit,Los Angeles,D000342,116.43.88.219,M030,400.4470930705488,2427.987689938398,2.329686416355792,1304610.5991634605,2024-11-04 08:08:15,-270412739556641.4,29.78263354928326,19.632504998576007,8.236378921828,17.387312455245535,1.2756766628124168,0,Branch,Student
TX002273,AC00268,424854.71266750555,2023-09-22 16:13:06,Debit,Miami,D000598,34.169.232.37,M088,524.9676879063875,1518.639904730085,1.7271441635919087,4642528.634332092,2024-11-04 08:07:18,-324462649411373.2,28.32080696242022,15.124960869538992,10.070730803124167,13.311021466978978,1.2756766628124168,1,ATM,Student
TX002274,AC00357,235842.5558480834,2023-03-07 17:48:05,Debit,Seattle,D000691,193.221.15.59,M028,489.3903750961478,889.0914380474067,1.7271441635919087,403711.2640732542,2024-11-04 08:08:53,-482409590735711.5,29.05172025585174,19.632504998576007,8.236378921828,15.349166961112259,1.2756766628124168,2,Online,Student
TX002275,AC00490,106781.30149046514,2023-06-26 17:34:00,Debit,Charlotte,D000079,142.148.226.178,M027,489.3903750961478,3826.9842825665723,1.7271441635919087,4471701.365286025,2024-11-04 08:07:19,-394286709631713.1,29.05172025585174,17.3787329340575,15.573786447012665,13.311021466978978,1.2756766628124168,2,Online,Student
TX002276,AC00367,143562.12440887358,2023-06-01 18:04:35,Debit,Kansas City,D000573,17.36.132.202,M029,507.1790315012676,8093.923890082503,1.7271441635919087,33953211.86323085,2024-11-04 08:09:41,-414120202092899.9,29.78263354928326,21.88627706309451,19.242490209605,13.311021466978978,1.2756766628124168,1,ATM,Engineer
TX002277,AC00093,298426.28921794257,2023-01-27 18:59:43,Debit,Detroit,D000256,62.152.134.92,M013,1129.7820056804605,8863.372016027999,1.7271441635919087,24276861.11492073,2024-11-04 08:08:46,-513334548590256.56,29.78263354928326,26.393821192131526,13.7394345657165,19.425457949378817,1.2756766628124168,0,Branch,Doctor
TX002278,AC00177,91156.53003722805,2023-05-22 16:41:12,Debit,Atlanta,D000515,188.205.152.176,M045,916.318128819023,13969.709579120834,1.7271441635919087,535380.8668813644,2024-11-04 08:09:13,-422105539262940.94,28.32080696242022,26.393821192131526,17.40813832830883,17.387312455245535,1.2756766628124168,0,Branch,Doctor
TX002279,AC00118,25116.84124038723,2023-04-10 16:52:51,Debit,San Diego,D000109,160.65.101.37,M020,951.8954416292626,3477.2351344095287,1.7271441635919087,17936400.315480072,2024-11-04 08:06:59,-455444288636377.8,28.32080696242022,15.124960869538992,10.070730803124167,13.311021466978978,1.2756766628124168,1,ATM,Retired
TX002280,AC00183,90126.16494793369,2023-04-12 17:54:47,Debit,Detroit,D000612,39.129.125.110,M085,1183.14797489582,4526.482578880659,1.7271441635919087,4145452.4827357163,2024-11-04 08:10:03,-453823907757908.75,29.05172025585174,19.632504998576007,8.236378921828,17.387312455245535,1.2756766628124168,0,Branch,Doctor
TX002281,AC00137,97691.9052070016,2023-07-06 18:09:06,Debit,Fort Worth,D000288,129.108.48.116,M037,685.0655955524657,4876.2317270377025,1.7271441635919087,36035159.45431489,2024-11-04 08:08:44,-386328517875522.06,29.78263354928326,12.871188805020488,11.905082684420332,9.234730478712418,1.2756766628124168,2,Online,Engineer
TX002282,AC00225,172479.4811783897,2023-10-20 16:29:44,Debit,Jacksonville,D000252,88.55.149.101,M028,1040.8387236548617,15018.957023591965,2.9322286691196755,36684732.094945535,2024-11-04 08:12:03,-302225161305080.6,28.32080696242022,30.901365321168537,6.402027040531834,13.311021466978978,1.2756766628124168,0,Branch,Engineer
TX002283,AC00191,108903.3281757824,2023-03-06 16:37:23,Debit,Houston,D000470,102.203.223.1,M032,1218.7252877060596,4526.482578880659,1.7271441635919087,51997212.67198788,2024-11-04 08:12:15,-483244390321286.7,28.32080696242022,12.871188805020488,11.905082684420332,7.19658498457914,1.2756766628124168,0,Branch,Doctor
TX002284,AC00373,147088.13298640214,2023-09-18 17:13:32,Credit,Fresno,D000384,135.73.131.111,M001,507.1790315012676,9982.569290130537,1.7271441635919087,1336006.9351411054,2024-11-04 08:08:40,-327605930277952.25,29.05172025585174,26.393821192131526,15.573786447012665,15.349166961112259,1.2756766628124168,2,Online,Student
TX002285,AC00167,30598.50027068412,2023-09-27 16:39:38,Debit,Oklahoma City,D000283,214.32.109.197,M098,685.0655955524657,2497.9375195698067,1.7271441635919087,27480340.429449685,2024-11-04 08:11:54,-320480746179204.8,28.32080696242022,17.3787329340575,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Doctor
TX002286,AC00149,20563.386454837106,2023-02-06 17:38:53,Debit,Las Vegas,D000472,134.247.5.188,M003,578.3336571217468,11451.51571239012,1.7271441635919087,36205869.71838216,2024-11-04 08:08:31,-505439359189297.56,29.05172025585174,19.632504998576007,10.070730803124167,11.272875972845698,1.2756766628124168,1,ATM,Engineer
TX002287,AC00453,32522.043029451772,2023-09-21 16:52:18,Credit,San Diego,D000153,60.43.160.195,M033,1040.8387236548617,4456.532749249251,1.7271441635919087,33700052.09077011,2024-11-04 08:08:33,-325235687207345.8,28.32080696242022,26.393821192131526,11.905082684420332,11.272875972845698,1.2756766628124168,1,ATM,Doctor
TX002288,AC00253,80756.55606228247,2023-08-14 16:52:32,Credit,Atlanta,D000241,6.44.165.160,M013,542.7563443115073,1098.9409269416326,1.7271441635919087,19340460.061064184,2024-11-04 08:08:18,-355405976826610.9,28.32080696242022,19.632504998576007,11.905082684420332,19.425457949378817,1.2756766628124168,0,Branch,Engineer
TX002289,AC00149,98374.92342483412,2023-11-09 18:45:10,Debit,Colorado Springs,D000216,16.250.113.156,M043,1165.3593184907002,8583.572697502364,3.534770921883559,38765743.6461992,2024-11-04 08:08:51,-286269484025053.75,29.78263354928326,19.632504998576007,13.7394345657165,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX002290,AC00359,73795.0242266818,2023-04-03 16:14:34,Debit,Mesa,D000657,59.208.79.116,M020,1147.5706620855804,7254.525934505598,1.7271441635919087,46014046.07613878,2024-11-04 08:10:15,-461024931768810.56,28.32080696242022,19.632504998576007,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Doctor
TX002291,AC00050,97808.66045791314,2023-08-11 17:27:16,Debit,New York,D000440,100.4.40.132,M054,1094.204692870221,14109.609238383651,1.7271441635919087,28502807.937511712,2024-11-04 08:10:28,-357769906796569.06,29.05172025585174,17.3787329340575,11.905082684420332,17.387312455245535,1.2756766628124168,0,Branch,Engineer
TX002292,AC00054,15604.207172369368,2023-09-06 18:56:24,Debit,Raleigh,D000427,101.223.82.253,M046,524.9676879063875,6205.278490034468,1.7271441635919087,12320863.363016412,2024-11-04 08:09:31,-337077226148467.2,29.78263354928326,26.393821192131526,10.070730803124167,23.501748937645374,1.2756766628124168,2,Online,Student
TX002293,AC00388,301190.4697832733,2023-09-04 17:22:24,Debit,San Diego,D000645,121.67.144.20,M060,489.3903750961478,2847.6866677268504,1.7271441635919087,7578456.564008072,2024-11-04 08:11:01,-338717805273260.7,29.05172025585174,10.61741674050198,15.573786447012665,21.4636034435121,1.2756766628124168,1,ATM,Student
TX002294,AC00322,41561.81833127789,2023-07-21 16:54:10,Debit,Denver,D000119,52.196.112.199,M026,862.9521596036636,5505.780193720381,1.7271441635919087,3982386.5439499617,2024-11-04 08:11:41,-374462029781183.8,28.32080696242022,26.393821192131526,13.7394345657165,9.234730478712418,1.2756766628124168,2,Online,Engineer
TX002295,AC00140,62090.31032279972,2023-11-13 16:58:19,Credit,Chicago,D000157,59.127.135.25,M064,934.1067852241428,14459.358386540694,1.7271441635919087,47870993.09299297,2024-11-04 08:07:08,-283151602591068.25,28.32080696242022,21.88627706309451,8.236378921828,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX002296,AC00138,18219.524792787903,2023-01-30 16:45:11,Debit,San Jose,D000599,63.191.171.41,M073,774.0088775780646,1518.639904730085,2.329686416355792,30788617.20332265,2024-11-04 08:08:27,-511026664618629.9,28.32080696242022,10.61741674050198,15.573786447012665,15.349166961112259,1.2756766628124168,0,Branch,Engineer
TX002297,AC00408,90266.27124902756,2023-04-17 16:12:22,Debit,Las Vegas,D000008,198.73.211.114,M058,1111.9933492753407,1728.489393624311,1.7271441635919087,16193260.141337397,2024-11-04 08:11:35,-449911411875371.06,28.32080696242022,10.61741674050198,15.573786447012665,15.349166961112259,1.2756766628124168,1,ATM,Retired
TX002298,AC00219,32816.85003800342,2023-12-27 17:18:17,Debit,Chicago,D000162,18.72.115.111,M079,418.2357494756686,12780.562475386887,1.7271441635919087,4701343.137008226,2024-11-04 08:10:44,-248208250496095.44,29.05172025585174,28.64759325665003,13.7394345657165,17.387312455245535,1.2756766628124168,0,Branch,Student
TX002299,AC00339,197465.10487345964,2023-03-15 16:16:53,Debit,Charlotte,D000420,205.45.234.42,M065,1129.7820056804605,11241.666223495895,1.7271441635919087,7388128.465162225,2024-11-04 08:10:47,-476109226561252.5,28.32080696242022,26.393821192131526,11.905082684420332,21.4636034435121,1.2756766628124168,1,ATM,Retired
TX002300,AC00446,8972.508920593797,2023-07-19 17:16:18,Debit,San Antonio,D000132,203.99.96.114,M084,507.1790315012676,2777.7368380954417,1.7271441635919087,4137808.157454203,2024-11-04 08:07:50,-376035627551355.56,29.05172025585174,17.3787329340575,10.070730803124167,15.349166961112259,1.2756766628124168,1,ATM,Student
TX002301,AC00038,88368.998421715,2023-06-27 16:40:58,Debit,Tucson,D000006,165.143.173.165,M044,1236.5139441111794,11521.46554202153,1.7271441635919087,3869164.7261324427,2024-11-04 08:07:10,-393521905515770.75,28.32080696242022,8.363644675983474,11.905082684420332,9.234730478712418,1.2756766628124168,2,Online,Doctor
TX002302,AC00387,86290.75495548955,2023-09-28 18:53:02,Debit,Omaha,D000652,216.32.4.105,M046,1111.9933492753407,5295.930704826155,1.7271441635919087,28771139.355556678,2024-11-04 08:07:33,-319610833991625.25,29.78263354928326,12.871188805020488,19.242490209605,17.387312455245535,1.2756766628124168,0,Branch,Retired
TX002303,AC00126,31363.24716415472,2023-04-17 17:32:12,Credit,Phoenix,D000498,147.114.91.132,M063,969.6840980343824,11591.415371652938,1.7271441635919087,36678842.84434601,2024-11-04 08:10:35,-449866843406456.9,29.05172025585174,21.88627706309451,13.7394345657165,21.4636034435121,1.2756766628124168,1,ATM,Engineer
TX002304,AC00155,111658.75209729478,2023-11-20 16:42:12,Debit,Seattle,D000306,188.124.181.12,M052,685.0655955524657,5645.6798529831985,1.7271441635919087,22621864.691473056,2024-11-04 08:11:07,-277604950956885.75,28.32080696242022,19.632504998576007,6.402027040531834,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX002305,AC00494,333855.6701070499,2023-03-15 17:10:12,Credit,Houston,D000027,145.246.171.225,M058,489.3903750961478,5086.081215931928,1.7271441635919087,5851190.065322416,2024-11-04 08:10:03,-476079425418017.7,29.05172025585174,15.124960869538992,10.070730803124167,17.387312455245535,1.4988055549241963,2,Online,Student
TX002306,AC00202,1949.6805782645583,2023-12-04 18:43:37,Debit,Fresno,D000082,173.135.78.201,M029,756.2202211729448,2427.987689938398,1.7271441635919087,21201112.235580333,2024-11-04 08:11:43,-266422869136318.7,29.78263354928326,33.15513738568704,15.573786447012665,25.539894431778656,1.2756766628124168,0,Branch,Engineer
TX002307,AC00489,61328.48231060192,2023-11-07 18:44:46,Debit,Virginia Beach,D000058,7.105.184.86,M091,898.5294724139032,14319.458727277877,1.7271441635919087,35499783.672991745,2024-11-04 08:06:31,-287856342063399.4,29.78263354928326,12.871188805020488,15.573786447012665,15.349166961112259,1.2756766628124168,1,ATM,Doctor
TX002308,AC00378,152607.73747324527,2023-11-16 17:26:37,Debit,Virginia Beach,D000495,210.98.198.143,M058,880.7408160087834,2497.9375195698067,1.7271441635919087,18534646.772077702,2024-11-04 08:07:27,-280754287621612.16,29.05172025585174,19.632504998576007,8.236378921828,15.349166961112259,1.2756766628124168,1,ATM,Engineer
TX002309,AC00255,172032.89234365305,2023-01-09 16:08:44,Debit,Charlotte,D000356,82.51.236.134,M068,631.6996263371062,9492.920482710677,1.7271441635919087,32902975.173533924,2024-11-04 08:10:22,-527721020621377.9,28.32080696242022,12.871188805020488,13.7394345657165,13.311021466978978,1.2756766628124168,2,Online,Engineer
TX002310,AC00331,43108.825405855816,2023-10-31 16:05:00,Debit,Albuquerque,D000534,184.185.209.72,M025,400.4470930705488,19215.946801476486,1.7271441635919087,6127399.81860649,2024-11-04 08:11:06,-293504692511081.5,28.32080696242022,21.88627706309451,11.905082684420332,19.425457949378817,1.2756766628124168,2,Online,Student
TX002311,AC00243,51821.686005129624,2023-03-14 17:06:18,Credit,San Diego,D000333,223.32.70.156,M022,1343.2458825418983,6694.927297454329,4.137313174647442,27821409.942647822,2024-11-04 08:08:41,-476874784205947.6,29.05172025585174,15.124960869538992,11.905082684420332,15.349166961112259,1.2756766628124168,2,Online,Retired
TX002312,AC00066,17034.458996035755,2023-10-23 16:03:49,Debit,Atlanta,D000370,18.92.67.57,M089,524.9676879063875,5785.579512246016,1.7271441635919087,4297792.965131593,2024-11-04 08:10:22,-299856636647605.56,28.32080696242022,15.124960869538992,6.402027040531834,9.234730478712418,1.2756766628124168,2,Online,Student
TX002313,AC00166,86337.45705585416,2023-10-10 17:16:59,Debit,Philadelphia,D000451,27.93.195.98,M087,1414.4005081623773,7184.57610487419,1.7271441635919087,8866954.392198693,2024-11-04 08:10:02,-310137617541728.2,29.05172025585174,19.632504998576007,21.076842090901163,15.349166961112259,1.2756766628124168,2,Online,Retired
TX002314,AC00288,257544.43811126624,2023-08-31 17:29:03,Debit,El Paso,D000354,190.152.148.249,M015,596.1223135268666,4246.683260355025,1.7271441635919087,8928421.007727597,2024-11-04 08:06:52,-341887698569937.8,29.05172025585174,12.871188805020488,11.905082684420332,9.234730478712418,1.2756766628124168,2,Online,Engineer
TX002315,AC00005,47755.68439213518,2023-02-22 16:18:32,Debit,Indianapolis,D000401,201.95.180.152,M098,1183.14797489582,1448.6900750986763,1.7271441635919087,27715130.420239028,2024-11-04 08:08:46,-492780406960165.06,28.32080696242022,26.393821192131526,10.070730803124167,17.387312455245535,1.2756766628124168,0,Branch,Retired
TX002316,AC00191,16687.112124573916,2023-12-28 18:53:29,Debit,Nashville,D000336,216.79.134.201,M089,596.1223135268666,5505.780193720381,1.7271441635919087,51744403.91446354,2024-11-04 08:09:03,-247360870656098.88,29.78263354928326,12.871188805020488,8.236378921828,11.272875972845698,1.2756766628124168,0,Branch,Doctor
TX002317,AC00443,153407.5109419893,2023-09-19 16:32:00,Debit,El Paso,D000279,76.0.164.168,M039,738.431564767825,12360.863497598433,1.7271441635919087,32348215.5673898,2024-11-04 08:07:00,-326833949260108.44,28.32080696242022,15.124960869538992,10.070730803124167,17.387312455245535,1.2756766628124168,1,ATM,Doctor
TX002318,AC00096,156574.4971229649,2023-05-12 18:38:11,Debit,San Diego,D000453,49.29.37.185,M023,453.81306228590825,7814.124571556868,1.7271441635919087,2547398.4823033987,2024-11-04 08:08:50,-429980447713200.2,29.78263354928326,12.871188805020488,17.40813832830883,23.501748937645374,1.2756766628124168,0,Branch,Student
TX002319,AC00225,16888.514932396327,2023-08-14 17:29:30,Debit,Raleigh,D000654,155.140.33.42,M088,845.1635031985438,13060.361793912522,1.7271441635919087,31119780.2949825,2024-11-04 08:09:53,-355386467783414.0,29.05172025585174,30.901365321168537,8.236378921828,17.387312455245535,1.2756766628124168,1,ATM,Engineer
TX002320,AC00042,39976.86580015371,2023-01-18 16:48:32,Debit,Houston,D000489,58.1.27.124,M020,1307.6685697316586,18166.699357005356,1.7271441635919087,18375715.009209502,2024-11-04 08:10:02,-520553234579973.44,28.32080696242022,17.3787329340575,13.7394345657165,13.311021466978978,1.2756766628124168,0,Branch,Retired
TX002321,AC00460,14045.524572700288,2023-07-03 17:26:49,Credit,Washington,D000545,21.190.11.223,M021,791.7975339831844,12570.712986492661,1.7271441635919087,24607634.189984586,2024-11-04 08:09:40,-388734231933759.1,29.05172025585174,33.15513738568704,13.7394345657165,17.387312455245535,1.2756766628124168,0,Branch,Doctor
TX002322,AC00378,36506.315966808135,2023-10-25 16:50:02,Credit,Albuquerque,D000652,193.217.248.188,M031,1129.7820056804605,15508.605831011826,1.7271441635919087,27343483.60591483,2024-11-04 08:12:09,-298244213767915.75,28.32080696242022,19.632504998576007,19.242490209605,19.425457949378817,1.2756766628124168,0,Branch,Doctor
TX002323,AC00322,234651.65228878567,2023-08-28 18:32:00,Debit,Chicago,D000050,139.23.212.102,M037,382.658436665429,12360.863497598433,1.7271441635919087,7702598.846513468,2024-11-04 08:11:17,-344237311493593.25,29.78263354928326,26.393821192131526,13.7394345657165,23.501748937645374,1.2756766628124168,1,ATM,Student
TX002324,AC00328,56678.70444304976,2023-04-06 16:41:31,Debit,Charlotte,D000295,137.135.250.168,M100,1183.14797489582,7744.17474192546,1.7271441635919087,8993280.767641664,2024-11-04 08:07:13,-458626514074350.4,28.32080696242022,17.3787329340575,17.40813832830883,11.272875972845698,1.2756766628124168,1,ATM,Retired
TX002325,AC00337,158360.8524619115,2023-06-28 17:47:15,Credit,Indianapolis,D000336,160.65.101.37,M094,898.5294724139032,11381.565882758712,1.7271441635919087,23746360.541047532,2024-11-04 08:08:36,-392692187654589.25,29.05172025585174,24.14004912761302,8.236378921828,13.311021466978978,1.4988055549241963,0,Branch,Engineer
TX002326,AC00003,6184.977305080736,2023-01-02 16:45:05,Debit,San Antonio,D000287,221.23.158.87,M088,1414.4005081623773,6135.328660403059,1.7271441635919087,15096299.463440208,2024-11-04 08:08:39,-533257766109273.9,28.32080696242022,17.3787329340575,15.573786447012665,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX002327,AC00146,10799.728597359424,2023-08-17 16:14:47,Credit,Nashville,D000662,216.31.34.238,M004,756.2202211729448,9422.970653079268,1.7271441635919087,43481590.31502023,2024-11-04 08:06:59,-353044178791660.6,28.32080696242022,10.61741674050198,6.402027040531834,9.234730478712418,1.4988055549241963,0,Branch,Doctor
TX002328,AC00004,80053.10567554043,2023-12-12 16:56:18,Debit,Fresno,D000626,211.45.75.44,M011,951.8954416292626,12220.963838335616,1.7271441635919087,8594098.78164018,2024-11-04 08:10:05,-260129442940010.22,28.32080696242022,26.393821192131526,19.242490209605,19.425457949378817,1.2756766628124168,0,Branch,Retired
TX002329,AC00386,193950.77182102224,2023-12-12 17:20:46,Debit,Albuquerque,D000564,156.187.182.236,M076,1236.5139441111794,10402.268267918991,1.7271441635919087,23005524.016953915,2024-11-04 08:11:40,-260116825928088.75,29.05172025585174,24.14004912761302,11.905082684420332,13.311021466978978,1.2756766628124168,1,ATM,Retired
TX002330,AC00187,100666.24522397314,2023-02-13 16:44:51,Debit,Charlotte,D000134,201.95.180.152,M058,1058.6273800599815,5016.13138630052,1.7271441635919087,12792393.427575076,2024-11-04 08:09:48,-499912124704561.6,28.32080696242022,17.3787329340575,10.070730803124167,17.387312455245535,1.2756766628124168,0,Branch,Engineer
TX002331,AC00415,20548.79204847316,2023-01-11 16:09:36,Debit,Detroit,D000191,22.196.202.183,M042,1272.091256921419,19705.595608896347,2.329686416355792,47088346.78980862,2024-11-04 08:11:12,-526133078236778.25,28.32080696242022,12.871188805020488,13.7394345657165,9.234730478712418,1.2756766628124168,0,Branch,Doctor
TX002332,AC00315,22314.71521851023,2023-08-14 16:01:57,Debit,Fresno,D000280,5.50.152.168,M096,1414.4005081623773,18726.297994056626,1.7271441635919087,5628607.593987734,2024-11-04 08:11:19,-355435529856719.75,28.32080696242022,17.3787329340575,19.242490209605,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX002333,AC00297,121326.08687277044,2023-04-03 16:27:24,Debit,Mesa,D000698,158.129.49.240,M060,613.9109699319864,5295.930704826155,1.7271441635919087,28293876.04703688,2024-11-04 08:09:17,-461017322966282.56,28.32080696242022,28.64759325665003,10.070730803124167,13.311021466978978,1.4988055549241963,0,Branch,Doctor
TX002334,AC00304,25630.56434439802,2023-01-23 16:31:30,Debit,Fort Worth,D000514,204.120.80.105,M100,631.6996263371062,11731.315030915755,1.7271441635919087,34308516.98218283,2024-11-04 08:07:48,-516591584730379.7,28.32080696242022,30.901365321168537,11.905082684420332,11.272875972845698,1.2756766628124168,0,Branch,Doctor
TX002335,AC00016,323090.8359730058,2023-03-06 17:37:32,Debit,Omaha,D000159,41.82.55.163,M047,649.488282742226,2637.837178832624,1.7271441635919087,10287199.826516623,2024-11-04 08:11:22,-483210738829912.75,29.05172025585174,19.632504998576007,13.7394345657165,19.425457949378817,1.2756766628124168,1,ATM,Engineer
TX002336,AC00048,4413.216372498089,2023-12-25 17:13:46,Debit,Louisville,D000099,164.75.163.220,M027,845.1635031985438,5225.980875194747,1.7271441635919087,27108186.593550693,2024-11-04 08:08:16,-249797304795074.12,29.05172025585174,12.871188805020488,13.7394345657165,17.387312455245535,1.2756766628124168,0,Branch,Engineer
TX002337,AC00485,18782.868878436093,2023-12-26 17:10:01,Credit,Louisville,D000485,7.28.148.225,M014,453.81306228590825,8793.42218639659,1.7271441635919087,3095332.7980175987,2024-11-04 08:12:02,-249007487200289.62,29.05172025585174,10.61741674050198,17.40813832830883,11.272875972845698,1.2756766628124168,0,Branch,Student
TX002338,AC00064,177260.60870321732,2023-06-22 17:05:42,Debit,Louisville,D000326,12.71.148.184,M018,560.545000716627,3057.5361566210763,1.7271441635919087,37714960.933267884,2024-11-04 08:09:33,-397479392578474.2,29.05172025585174,15.124960869538992,13.7394345657165,7.19658498457914,1.2756766628124168,0,Branch,Doctor
TX002339,AC00081,1602.3337068027213,2023-08-14 16:20:49,Debit,Baltimore,D000239,147.234.20.46,M033,524.9676879063875,9353.02082344786,1.7271441635919087,5394168.618134787,2024-11-04 08:10:24,-355424622068554.56,28.32080696242022,12.871188805020488,11.905082684420332,17.387312455245535,1.2756766628124168,0,Branch,Student
TX002340,AC00228,84656.18144272796,2023-08-28 16:41:21,Debit,Miami,D000202,191.91.45.159,M044,1218.7252877060596,6834.8269567171465,1.7271441635919087,16488229.69288886,2024-11-04 08:08:12,-344296619720061.7,28.32080696242022,24.14004912761302,17.40813832830883,13.311021466978978,1.2756766628124168,2,Online,Retired
TX002341,AC00204,99157.18360594145,2023-10-23 18:46:51,Debit,Virginia Beach,D000476,48.89.167.189,M026,364.86978026030926,11941.164519809981,1.7271441635919087,4443074.147139949,2024-11-04 08:06:32,-299764632624766.6,29.78263354928326,21.88627706309451,11.905082684420332,17.387312455245535,1.2756766628124168,0,Branch,Student
TX002342,AC00144,28823.820456828686,2023-05-29 17:55:23,Debit,Sacramento,D000038,135.29.211.116,M018,1272.091256921419,11031.816734601669,1.7271441635919087,30758741.932069387,2024-11-04 08:08:27,-416506480622940.4,29.05172025585174,24.14004912761302,17.40813832830883,13.311021466978978,1.2756766628124168,0,Branch,Doctor
TX002343,AC00420,298362.0738299412,2023-10-16 17:32:16,Debit,Albuquerque,D000100,175.230.206.232,M046,400.4470930705488,7394.425593768416,1.7271441635919087,36772212.817427345,2024-11-04 08:07:50,-305364205869769.1,29.05172025585174,15.124960869538992,11.905082684420332,15.349166961112259,1.2756766628124168,1,ATM,Student
TX002344,AC00448,8356.624972035414,2023-03-10 16:28:07,Credit,Fort Worth,D000463,116.43.88.219,M015,1005.261410844622,1938.338882518537,1.7271441635919087,14356320.97585778,2024-11-04 08:09:16,-480072006703975.4,28.32080696242022,21.88627706309451,10.070730803124167,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX002345,AC00363,83243.44290669831,2023-05-24 16:02:39,Debit,Memphis,D000247,40.192.99.27,M074,951.8954416292626,13340.161112438156,1.7271441635919087,13575975.77058981,2024-11-04 08:08:05,-420538245404042.44,28.32080696242022,33.15513738568704,6.402027040531834,17.387312455245535,1.2756766628124168,1,ATM,Retired
TX002346,AC00396,22542.387957787734,2023-01-10 16:41:42,Debit,Los Angeles,D000275,40.198.240.246,M055,436.02440588078844,4946.181556669111,1.7271441635919087,2598451.654719221,2024-11-04 08:10:44,-526909084200886.9,28.32080696242022,24.14004912761302,10.070730803124167,11.272875972845698,1.2756766628124168,0,Branch,Student
TX002347,AC00456,98018.81990955393,2023-11-20 17:51:05,Credit,Denver,D000673,6.44.165.160,M097,1272.091256921419,20544.993564473254,1.7271441635919087,2439168.876914623,2024-11-04 08:08:26,-277565491780490.4,29.05172025585174,30.901365321168537,15.573786447012665,19.425457949378817,1.2756766628124168,0,Branch,Doctor
TX002348,AC00363,170909.12305362945,2023-08-25 17:47:07,Debit,Denver,D000697,113.201.172.36,M010,1361.034538947018,5435.830364088973,1.7271441635919087,12698438.42959974,2024-11-04 08:08:49,-346642584461828.7,29.05172025585174,33.15513738568704,21.076842090901163,11.272875972845698,1.2756766628124168,1,ATM,Retired
TX002349,AC00326,126445.80462524155,2023-05-19 16:31:11,Debit,Las Vegas,D000023,76.136.92.235,M008,364.86978026030926,11451.51571239012,1.7271441635919087,2652663.9615626074,2024-11-04 08:08:30,-424492552942984.1,28.32080696242022,17.3787329340575,10.070730803124167,15.349166961112259,1.2756766628124168,0,Branch,Student
TX002350,AC00500,39571.14130323611,2023-10-09 16:44:50,Debit,San Jose,D000219,100.137.90.188,M026,1094.204692870221,11661.365201284347,1.7271441635919087,57932017.20993353,2024-11-04 08:08:25,-310948414479715.0,28.32080696242022,15.124960869538992,11.905082684420332,15.349166961112259,1.2756766628124168,2,Online,Doctor
TX002351,AC00076,18295.415705880405,2023-02-10 16:34:00,Debit,Sacramento,D000125,112.222.0.29,M085,507.1790315012676,6135.328660403059,1.7271441635919087,22257121.170897983,2024-11-04 08:06:48,-502298338908976.8,28.32080696242022,21.88627706309451,8.236378921828,11.272875972845698,1.2756766628124168,1,ATM,Student
TX002352,AC00063,3902.412149760094,2023-02-06 18:39:50,Debit,Fresno,D000213,144.228.168.6,M092,489.3903750961478,1658.5395639929025,1.7271441635919087,7208135.806110262,2024-11-04 08:11:12,-505407233134179.25,29.78263354928326,28.64759325665003,10.070730803124167,15.349166961112259,1.2756766628124168,0,Branch,Student
TX002353,AC00376,62542.736920081945,2023-02-23 17:30:07,Debit,San Francisco,D000441,71.93.189.160,M076,489.3903750961478,4526.482578880659,1.7271441635919087,2648607.7889642534,2024-11-04 08:08:03,-491946581448343.44,29.05172025585174,12.871188805020488,19.242490209605,15.349166961112259,1.2756766628124168,0,Branch,Student
